product_id,name,ingredients,flavor_rating,price,rating,price_num,goals,wellness_goal,score
P01281,pre-workout,,0,$31.19,0,31.19,General,performance_energy,0.0
P01282,pre-workout,,0,$31.19,0,31.19,General,performance_energy,0.0
P01283,pre-workout,,0,$31.19,0,31.19,General,performance_energy,0.0
P01284,pre-workout,,0,$34.99,0,34.99,General,performance_energy,0.0
P01285,pre-workout,,0,$24.74,0,24.74,General,performance_energy,0.0
P01286,pre-workout,,0,$24.74,0,24.74,General,performance_energy,0.0
P01287,pre-workout,,0,$24.74,0,24.74,General,performance_energy,0.0
P01288,pre-workout,,0,$24.74,0,24.74,General,performance_energy,0.0
P01289,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01290,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01291,pre-workout,,0,$29.99,0,29.99,General,performance_energy,0.0
P01292,pre-workout,,0,$29.99,0,29.99,General,performance_energy,0.0
P01293,pre-workout,,0,$29.99,0,29.99,General,performance_energy,0.0
P01294,pre-workout,,0,$29.99,0,29.99,General,performance_energy,0.0
P01295,pre-workout,,0,$21.59,0,21.59,General,performance_energy,0.0
P01296,pre-workout,,0,$29.24,0,29.24,General,performance_energy,0.0
P01297,pre-workout,,0,$29.24,0,29.24,General,performance_energy,0.0
P01298,pre-workout,,0,$29.24,0,29.24,General,performance_energy,0.0
P01299,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01300,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01301,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01302,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01303,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01304,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01305,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01306,pre-workout,,0,$73.99,0,73.99,General,performance_energy,0.0
P01307,pre-workout,,0,$73.99,0,73.99,General,performance_energy,0.0
P01308,pre-workout,,0,$73.99,0,73.99,General,performance_energy,0.0
P01309,pre-workout,,0,$73.99,0,73.99,General,performance_energy,0.0
P01310,pre-workout,,0,$73.99,0,73.99,General,performance_energy,0.0
P01311,pre-workout,,0,$73.99,0,73.99,General,performance_energy,0.0
P01312,pre-workout,,0,$73.99,0,73.99,General,performance_energy,0.0
P01313,pre-workout,,0,$27.99,0,27.99,General,performance_energy,0.0
P01314,pre-workout,,0,$19.49,0,19.49,General,performance_energy,0.01
P01315,pre-workout,,0,$20.24,0,20.24,General,performance_energy,0.0
P01316,pre-workout,,0,$24.99,0,24.99,General,performance_energy,0.0
P01317,pre-workout,,0,$24.99,0,24.99,General,performance_energy,0.0
P01318,pre-workout,,0,$35.24,0,35.24,General,performance_energy,0.0
P01319,pre-workout,,0,$35.24,0,35.24,General,performance_energy,0.0
P01320,pre-workout,,0,$42.25,0,42.25,General,performance_energy,0.0
P01321,pre-workout,,0,$42.25,0,42.25,General,performance_energy,0.0
P01322,pre-workout,,0,$42.25,0,42.25,General,performance_energy,0.0
P01323,pre-workout,,0,$12.74,0,12.74,General,performance_energy,0.145
P01324,pre-workout,,0,$28.99,0,28.99,General,performance_energy,0.0
P01325,pre-workout,,0,$28.99,0,28.99,General,performance_energy,0.0
P01326,pre-workout,,0,$30.20,0,30.2,General,performance_energy,0.0
P01327,pre-workout,,0,$31.19,0,31.19,General,performance_energy,0.0
P01328,pre-workout,,0,$31.19,0,31.19,General,performance_energy,0.0
P01329,pre-workout,,0,$36.74,0,36.74,General,performance_energy,0.0
P01330,pre-workout,,0,$36.74,0,36.74,General,performance_energy,0.0
P01331,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01332,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01333,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01334,pre-workout,,0,$30.74,0,30.74,General,performance_energy,0.0
P01335,pre-workout,,0,$21.59,0,21.59,General,performance_energy,0.0
P01336,pre-workout,,0,$41.99,0,41.99,General,performance_energy,0.0
P01337,pre-workout,,0,$41.99,0,41.99,General,performance_energy,0.0
P01338,pre-workout,,0,$17.99,0,17.99,General,performance_energy,0.04
P01339,pre-workout,,0,$17.99,0,17.99,General,performance_energy,0.04
P01340,pre-workout,,0,$33.56,0,33.56,General,performance_energy,0.0
P01341,pre-workout,,0,$33.56,0,33.56,General,performance_energy,0.0
P01342,pre-workout,,0,$33.56,0,33.56,General,performance_energy,0.0
P01343,pre-workout,,0,$36.99,0,36.99,General,performance_energy,0.0
P01344,pre-workout,,0,$33.99,0,33.99,General,performance_energy,0.0
P01345,pre-workout,,0,$44.99,0,44.99,General,performance_energy,0.0
P01346,pre-workout,,0,$44.99,0,44.99,General,performance_energy,0.0
P01347,pre-workout,,0,$26.24,0,26.24,General,performance_energy,0.0
P01348,pre-workout,,0,$34.22,0,34.22,General,performance_energy,0.0
P01349,pre-workout,,0,$34.22,0,34.22,General,performance_energy,0.0
P01350,pre-workout,,0,$27.99,0,27.99,General,performance_energy,0.0
P01351,pre-workout,,0,$27.99,0,27.99,General,performance_energy,0.0
P01352,pre-workout,,0,$32.24,0,32.24,General,performance_energy,0.0
P01353,pre-workout,,0,$30.99,0,30.99,General,performance_energy,0.0
P01354,pre-workout,,0,$30.99,0,30.99,General,performance_energy,0.0
P01355,pre-workout,,0,$38.24,0,38.24,General,performance_energy,0.0
P01356,pre-workout,,0,$38.24,0,38.24,General,performance_energy,0.0
P01357,pre-workout,,0,$38.24,0,38.24,General,performance_energy,0.0
P01358,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01359,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01360,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01361,pre-workout,,0,$26.99,0,26.99,General,performance_energy,0.0
P01362,pre-workout,,0,$26.99,0,26.99,General,performance_energy,0.0
P01363,pre-workout,,0,$25.59,0,25.59,General,performance_energy,0.0
P01364,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01365,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01366,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01367,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01368,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01369,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01370,pre-workout,,0,$36.54,0,36.54,General,performance_energy,0.0
P01371,pre-workout,,0,$36.54,0,36.54,General,performance_energy,0.0
P01372,pre-workout,,0,$58.18,0,58.18,General,performance_energy,0.0
P01373,pre-workout,,0,$59.49,0,59.49,General,performance_energy,0.0
P01374,pre-workout,,0,$59.49,0,59.49,General,performance_energy,0.0
P01375,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01376,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01377,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01378,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01379,pre-workout,,0,$42.99,0,42.99,General,performance_energy,0.0
P01380,pre-workout,,0,$42.99,0,42.99,General,performance_energy,0.0
P01381,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01382,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01383,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01384,pre-workout,,0,$59.99,0,59.99,General,performance_energy,0.0
P01385,pre-workout,,0,$59.99,0,59.99,General,performance_energy,0.0
P01386,pre-workout,,0,$33.80,0,33.8,General,performance_energy,0.0
P01387,pre-workout,,0,$33.80,0,33.8,General,performance_energy,0.0
P01388,pre-workout,,0,$33.80,0,33.8,General,performance_energy,0.0
P01389,pre-workout,,0,$33.80,0,33.8,General,performance_energy,0.0
P01390,pre-workout,,0,$32.29,0,32.29,General,performance_energy,0.0
P01391,pre-workout,,0,$34.01,0,34.01,General,performance_energy,0.0
P01392,pre-workout,,0,$40.99,0,40.99,General,performance_energy,0.0
P01393,pre-workout,,0,$47.99,0,47.99,General,performance_energy,0.0
P01394,pre-workout,,0,$47.99,0,47.99,General,performance_energy,0.0
P01395,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01396,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01397,pre-workout,,0,$49.99,0,49.99,General,performance_energy,0.0
P01398,pre-workout,,0,$44.99,0,44.99,General,performance_energy,0.0
P01399,pre-workout,,0,$44.99,0,44.99,General,performance_energy,0.0
P01400,pre-workout,,0,$44.99,0,44.99,General,performance_energy,0.0
P01401,pre-workout,,0,$44.99,0,44.99,General,performance_energy,0.0
P01402,pre-workout,,0,$44.99,0,44.99,General,performance_energy,0.0
P01403,pre-workout,,0,$35.19,0,35.19,General,performance_energy,0.0
P01404,pre-workout,,0,$35.19,0,35.19,General,performance_energy,0.0
P01405,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01406,pre-workout,,0,$34.99,0,34.99,General,performance_energy,0.0
P01407,pre-workout,,0,$34.99,0,34.99,General,performance_energy,0.0
P01408,pre-workout,,0,$34.99,0,34.99,General,performance_energy,0.0
P01409,pre-workout,,0,$34.99,0,34.99,General,performance_energy,0.0
P01410,pre-workout,,0,$45.99,0,45.99,General,performance_energy,0.0
P01411,pre-workout,,0,$45.35,0,45.35,General,performance_energy,0.0
P01412,pre-workout,,0,$35.43,0,35.43,General,performance_energy,0.0
P01413,pre-workout,,0,$31.99,0,31.99,General,performance_energy,0.0
P01414,pre-workout,,0,$31.99,0,31.99,General,performance_energy,0.0
P01415,pre-workout,,0,$37.59,0,37.59,General,performance_energy,0.0
P01416,pre-workout,,0,$35.50,0,35.5,General,performance_energy,0.0
P01417,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01418,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01419,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01420,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01421,pre-workout,,0,$39.99,0,39.99,General,performance_energy,0.0
P01422,pre-workout,,0,$33.56,0,33.56,General,performance_energy,0.0
P01423,pre-workout,,0,$55.99,0,55.99,General,performance_energy,0.0
P01424,pre-workout,,0,$55.99,0,55.99,General,performance_energy,0.0
P01425,pre-workout,,0,$55.99,0,55.99,General,performance_energy,0.0
P01426,pre-workout,,0,$55.99,0,55.99,General,performance_energy,0.0
P01427,pre-workout,,0,$55.99,0,55.99,General,performance_energy,0.0
P01428,pre-workout,,0,$38.39,0,38.39,General,performance_energy,0.0
P01429,pre-workout,,0,$60.99,0,60.99,General,performance_energy,0.0
P01430,pre-workout,,0,$39.67,0,39.67,General,performance_energy,0.0
P01431,pre-workout,,0,$39.67,0,39.67,General,performance_energy,0.0
P01432,pre-workout,,0,$51.99,0,51.99,General,performance_energy,0.0
P01433,pre-workout,,0,$40.99,0,40.99,General,performance_energy,0.0
P01434,pre-workout,,0,$29.99,0,29.99,General,performance_energy,0.0
P01435,pre-workout,,0,$32.99,0,32.99,General,performance_energy,0.0
P01436,pre-workout,,0,$32.99,0,32.99,General,performance_energy,0.0
P01437,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01438,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01439,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01440,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01441,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01442,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01443,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01444,post-workout recovery,,0,$13.49,0,13.49,General,other,0.0
P01445,post-workout recovery,,0,$13.49,0,13.49,General,other,0.0
P01446,post-workout recovery,,0,$13.49,0,13.49,General,other,0.0
P01447,post-workout recovery,,0,$13.49,0,13.49,General,other,0.0
P01448,post-workout recovery,,0,$14.99,0,14.99,General,other,0.0
P01449,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01450,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01451,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01452,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01453,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01454,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01455,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01456,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01457,post-workout recovery,,0,$49.99,0,49.99,General,other,0.0
P01458,post-workout recovery,,0,$49.99,0,49.99,General,other,0.0
P01459,post-workout recovery,,0,$15.99,0,15.99,General,other,0.0
P01460,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01461,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01462,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01463,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01464,post-workout recovery,,0,$15.99,0,15.99,General,other,0.0
P01465,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01466,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01467,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01468,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01469,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01470,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01471,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01472,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01473,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01474,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01475,post-workout recovery,,0,$59.99,0,59.99,General,other,0.0
P01476,post-workout recovery,,0,$59.99,0,59.99,General,other,0.0
P01477,post-workout recovery,,0,$59.99,0,59.99,General,other,0.0
P01478,post-workout recovery,,0,$59.99,0,59.99,General,other,0.0
P01479,post-workout recovery,,0,$59.99,0,59.99,General,other,0.0
P01480,post-workout recovery,,0,$59.99,0,59.99,General,other,0.0
P01481,post-workout recovery,,0,$17.99,0,17.99,General,other,0.0
P01482,post-workout recovery,,0,$29.99,0,29.99,General,other,0.0
P01483,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01484,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01485,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01486,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01487,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01488,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01489,post-workout recovery,,0,$17.59,0,17.59,General,other,0.0
P01490,post-workout recovery,,0,$17.59,0,17.59,General,other,0.0
P01491,post-workout recovery,,0,$17.59,0,17.59,General,other,0.0
P01492,post-workout recovery,,0,$25.99,0,25.99,General,other,0.0
P01493,post-workout recovery,,0,$25.99,0,25.99,General,other,0.0
P01494,post-workout recovery,,0,$25.99,0,25.99,General,other,0.0
P01495,post-workout recovery,,0,$25.99,0,25.99,General,other,0.0
P01496,post-workout recovery,,0,$25.99,0,25.99,General,other,0.0
P01497,post-workout recovery,,0,$25.99,0,25.99,General,other,0.0
P01498,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01499,post-workout recovery,,0,$25.99,0,25.99,General,other,0.0
P01500,post-workout recovery,,0,$22.99,0,22.99,General,other,0.0
P01501,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01502,post-workout recovery,,0,$7.99,0,7.99,General,other,0.0
P01503,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01504,post-workout recovery,,0,$32.99,0,32.99,General,other,0.0
P01505,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01506,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01507,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01508,post-workout recovery,,0,$26.99,0,26.99,General,other,0.0
P01509,post-workout recovery,,0,$26.99,0,26.99,General,other,0.0
P01510,post-workout recovery,,0,$26.99,0,26.99,General,other,0.0
P01511,post-workout recovery,,0,$26.99,0,26.99,General,other,0.0
P01512,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01513,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01514,post-workout recovery,,0,$47.99,0,47.99,General,other,0.0
P01515,post-workout recovery,,0,$47.99,0,47.99,General,other,0.0
P01516,post-workout recovery,,0,$21.99,0,21.99,General,other,0.0
P01517,post-workout recovery,,0,$21.99,0,21.99,General,other,0.0
P01518,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01519,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01520,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01521,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01522,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01523,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01524,post-workout recovery,,0,$44.99,0,44.99,General,other,0.0
P01525,post-workout recovery,,0,$44.99,0,44.99,General,other,0.0
P01526,post-workout recovery,,0,$44.99,0,44.99,General,other,0.0
P01527,post-workout recovery,,0,$44.99,0,44.99,General,other,0.0
P01528,post-workout recovery,,0,$37.49,0,37.49,General,other,0.0
P01529,post-workout recovery,,0,$37.49,0,37.49,General,other,0.0
P01530,post-workout recovery,,0,$37.49,0,37.49,General,other,0.0
P01531,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01532,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01533,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01534,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01535,post-workout recovery,,0,$29.99,0,29.99,General,other,0.0
P01536,post-workout recovery,,0,$29.99,0,29.99,General,other,0.0
P01537,post-workout recovery,,0,$32.99,0,32.99,General,other,0.0
P01538,post-workout recovery,,0,$10.99,0,10.99,General,other,0.0
P01539,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01540,post-workout recovery,,0,$39.99,0,39.99,General,other,0.0
P01541,post-workout recovery,,0,$36.99,0,36.99,General,other,0.0
P01542,post-workout recovery,,0,$36.99,0,36.99,General,other,0.0
P01543,post-workout recovery,,0,$5.99,0,5.99,General,other,0.0
P01544,post-workout recovery,,0,$30.99,0,30.99,General,other,0.0
P01545,post-workout recovery,,0,$34.99,0,34.99,General,other,0.0
P01546,post-workout recovery,,0,$47.99,0,47.99,General,other,0.0
P01547,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01548,post-workout recovery,,0,$14.24,0,14.24,General,other,0.0
P01549,post-workout recovery,,0,$14.24,0,14.24,General,other,0.0
P01550,post-workout recovery,,0,$14.24,0,14.24,General,other,0.0
P01551,post-workout recovery,,0,$14.24,0,14.24,General,other,0.0
P01552,post-workout recovery,,0,$14.24,0,14.24,General,other,0.0
P01553,post-workout recovery,,0,$18.99,0,18.99,General,other,0.0
P01554,post-workout recovery,,0,$14.99,0,14.99,General,other,0.0
P01555,post-workout recovery,,0,$22.49,0,22.49,General,other,0.0
P01556,post-workout recovery,,0,$22.49,0,22.49,General,other,0.0
P01557,post-workout recovery,,0,$22.49,0,22.49,General,other,0.0
P01558,post-workout recovery,,0,$14.24,0,14.24,General,other,0.0
P01559,post-workout recovery,,0,$20.99,0,20.99,General,other,0.0
P01560,post-workout recovery,,0,$14.23,0,14.23,General,other,0.0
P01561,post-workout recovery,,0,$14.23,0,14.23,General,other,0.0
P01562,post-workout recovery,,0,$14.98,0,14.98,General,other,0.0
P01563,post-workout recovery,,0,$17.97,0,17.97,General,other,0.0
P01564,post-workout recovery,,0,$26.39,0,26.39,General,other,0.0
P01565,post-workout recovery,,0,$26.39,0,26.39,General,other,0.0
P01566,post-workout recovery,,0,$40.49,0,40.49,General,other,0.0
P01567,post-workout recovery,,0,$23.99,0,23.99,General,other,0.0
P01568,post-workout recovery,,0,$25.59,0,25.59,General,other,0.0
P01569,post-workout recovery,,0,$25.59,0,25.59,General,other,0.0
P01570,post-workout recovery,,0,$25.59,0,25.59,General,other,0.0
P01571,post-workout recovery,,0,$25.59,0,25.59,General,other,0.0
P01572,post-workout recovery,,0,$25.59,0,25.59,General,other,0.0
P01573,post-workout recovery,,0,$25.59,0,25.59,General,other,0.0
P01574,post-workout recovery,,0,$25.59,0,25.59,General,other,0.0
P01575,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01576,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01577,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01578,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01579,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01580,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01581,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01582,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01583,post-workout recovery,,0,$35.99,0,35.99,General,other,0.0
P01584,post-workout recovery,,0,$48.99,0,48.99,General,other,0.0
P01585,post-workout recovery,,0,$26.99,0,26.99,General,other,0.0
P01586,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01587,post-workout recovery,,0,$35.92,0,35.92,General,other,0.0
P01588,post-workout recovery,,0,$35.92,0,35.92,General,other,0.0
P01589,post-workout recovery,,0,$35.92,0,35.92,General,other,0.0
P01590,post-workout recovery,,0,$35.92,0,35.92,General,other,0.0
P01591,post-workout recovery,,0,$27.74,0,27.74,General,other,0.0
P01592,post-workout recovery,,0,$27.74,0,27.74,General,other,0.0
P01593,post-workout recovery,,0,$39.74,0,39.74,General,other,0.0
P01594,post-workout recovery,,0,$39.74,0,39.74,General,other,0.0
P01595,post-workout recovery,,0,$11.24,0,11.24,General,other,0.0
P01596,post-workout recovery,,0,$16.49,0,16.49,General,other,0.0
P01597,post-workout recovery,,0,$29.99,0,29.99,General,other,0.0
P01598,post-workout recovery,,0,$29.99,0,29.99,General,other,0.0
P01599,post-workout recovery,,0,$29.99,0,29.99,General,other,0.0
P01600,post-workout recovery,,0,$23.99,0,23.99,General,other,0.0
P01601,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01602,post-workout recovery,,0,$11.23,0,11.23,General,other,0.0
P01603,post-workout recovery,,0,$18.73,0,18.73,General,other,0.0
P01604,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01605,post-workout recovery,,0,$22.99,0,22.99,General,other,0.0
P01606,post-workout recovery,,0,$29.99,0,29.99,General,other,0.0
P01607,post-workout recovery,,0,$35.99,0,35.99,General,other,0.0
P01608,post-workout recovery,,0,$61.99,0,61.99,General,other,0.0
P01609,post-workout recovery,,0,$61.99,0,61.99,General,other,0.0
P01610,post-workout recovery,,0,$34.99,0,34.99,General,other,0.0
P01611,post-workout recovery,,0,$34.99,0,34.99,General,other,0.0
P01612,post-workout recovery,,0,$34.99,0,34.99,General,other,0.0
P01613,post-workout recovery,,0,$17.24,0,17.24,General,other,0.0
P01614,post-workout recovery,,0,$17.99,0,17.99,General,other,0.0
P01615,post-workout recovery,,0,$17.99,0,17.99,General,other,0.0
P01616,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01617,post-workout recovery,,0,$21.99,0,21.99,General,other,0.0
P01618,post-workout recovery,,0,$39.99,0,39.99,General,other,0.0
P01619,post-workout recovery,,0,$40.99,0,40.99,General,other,0.0
P01620,post-workout recovery,,0,$40.99,0,40.99,General,other,0.0
P01621,post-workout recovery,,0,$40.99,0,40.99,General,other,0.0
P01622,post-workout recovery,,0,$11.99,0,11.99,General,other,0.0
P01623,post-workout recovery,,0,$11.99,0,11.99,General,other,0.0
P01624,post-workout recovery,,0,$48.99,0,48.99,General,other,0.0
P01625,post-workout recovery,,0,$48.99,0,48.99,General,other,0.0
P01626,post-workout recovery,,0,$48.99,0,48.99,General,other,0.0
P01627,post-workout recovery,,0,$48.99,0,48.99,General,other,0.0
P01628,post-workout recovery,,0,$48.99,0,48.99,General,other,0.0
P01629,post-workout recovery,,0,$89.99,0,89.99,General,other,0.0
P01630,post-workout recovery,,0,$89.99,0,89.99,General,other,0.0
P01631,post-workout recovery,,0,$89.99,0,89.99,General,other,0.0
P01632,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01633,post-workout recovery,,0,$29.59,0,29.59,General,other,0.0
P01634,post-workout recovery,,0,$37.99,0,37.99,General,other,0.0
P01635,post-workout recovery,,0,$10.99,0,10.99,General,other,0.0
P01636,post-workout recovery,,0,$15.99,0,15.99,General,other,0.0
P01637,post-workout recovery,,0,$26.99,0,26.99,General,other,0.0
P01638,post-workout recovery,,0,$16.99,0,16.99,General,other,0.0
P01639,post-workout recovery,,0,$27.99,0,27.99,General,other,0.0
P01640,post-workout recovery,,0,$54.99,0,54.99,General,other,0.0
P01641,post-workout recovery,,0,$21.99,0,21.99,General,other,0.0
P01642,post-workout recovery,,0,$22.49,0,22.49,General,other,0.0
P01643,post-workout recovery,,0,$22.49,0,22.49,General,other,0.0
P01644,post-workout recovery,,0,$22.49,0,22.49,General,other,0.0
P01645,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01646,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01647,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01648,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01649,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01650,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01651,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01652,post-workout recovery,,0,$29.92,0,29.92,General,other,0.0
P01653,post-workout recovery,,0,$29.92,0,29.92,General,other,0.0
P01654,post-workout recovery,,0,$55.99,0,55.99,General,other,0.0
P01655,post-workout recovery,,0,$55.99,0,55.99,General,other,0.0
P01656,post-workout recovery,,0,$55.99,0,55.99,General,other,0.0
P01657,post-workout recovery,,0,$62.24,0,62.24,General,other,0.0
P01658,post-workout recovery,,0,$15.99,0,15.99,General,other,0.0
P01659,post-workout recovery,,0,$41.59,0,41.59,General,other,0.0
P01660,post-workout recovery,,0,$23.80,0,23.8,General,other,0.0
P01661,post-workout recovery,,0,$23.80,0,23.8,General,other,0.0
P01662,post-workout recovery,,0,$23.80,0,23.8,General,other,0.0
P01663,post-workout recovery,,0,$23.80,0,23.8,General,other,0.0
P01664,post-workout recovery,,0,$24.14,0,24.14,General,other,0.0
P01665,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01666,post-workout recovery,,0,$24.99,0,24.99,General,other,0.0
P01667,post-workout recovery,,0,$36.99,0,36.99,General,other,0.0
P01668,post-workout recovery,,0,$36.99,0,36.99,General,other,0.0
P01669,post-workout recovery,,0,$23.99,0,23.99,General,other,0.0
P01670,post-workout recovery,,0,$45.99,0,45.99,General,other,0.0
P01671,post-workout recovery,,0,$22.49,0,22.49,General,other,0.0
P01672,post-workout recovery,,0,$22.49,0,22.49,General,other,0.0
P01673,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01674,post-workout recovery,,0,$19.99,0,19.99,General,other,0.0
P01675,post-workout recovery,,0,$30.99,0,30.99,General,other,0.0
P01676,post-workout recovery,,0,$17.99,0,17.99,General,other,0.0
P01677,post-workout recovery,,0,$31.99,0,31.99,General,other,0.0
P01678,post-workout recovery,,0,$20.69,0,20.69,General,other,0.0
P01679,post-workout recovery,,0,$43.19,0,43.19,General,other,0.0
P01680,post-workout recovery,,0,$42.39,0,42.39,General,other,0.0
P01681,post-workout recovery,,0,$59.99,0,59.99,General,other,0.0
